number,style,runs,font,bold,text
139,Normal,13,Tahoma,None,with the Boeing 737 Max 8?	
139,Normal,13,Tahoma,None,with the Boeing 737 Max 8?	
139,Normal,13,Tahoma,None,with the Boeing 737 Max 8?	
139,Normal,13,Tahoma,None,with the Boeing 737 Max 8?	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
140,Normal,13,Tahoma,None,On the Other Hand...Current Affairs Discussions	
141,Normal,6,Tahoma,None,Pensacola Bay Bridge Construction Project	
141,Normal,6,Tahoma,None,Pensacola Bay Bridge Construction Project	
141,Normal,6,Tahoma,None,Pensacola Bay Bridge Construction Project	
141,Normal,6,Tahoma,None,Pensacola Bay Bridge Construction Project	
141,Normal,6,Tahoma,None,Pensacola Bay Bridge Construction Project	
141,Normal,6,Tahoma,None,Pensacola Bay Bridge Construction Project	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
142,Normal,19,Tahoma,None,Radicalism and Terrorism in the US and the World	
143,Normal,6,Tahoma,None,The Renaissance in Italy and Northern Europe	
143,Normal,6,Tahoma,None,The Renaissance in Italy and Northern Europe	
143,Normal,6,Tahoma,None,The Renaissance in Italy and Northern Europe	
143,Normal,6,Tahoma,None,The Renaissance in Italy and Northern Europe	
143,Normal,6,Tahoma,None,The Renaissance in Italy and Northern Europe	
143,Normal,6,Tahoma,None,The Renaissance in Italy and Northern Europe	
144,Normal,1,Tahoma,None,UWF Archives & West Florida Center
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
145,Normal,17,Tahoma,None,John C. Pace Library Tour: Artists and Art	
146,Normal,1,Tahoma,None,UWF Archives & West Florida Center
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
147,Normal,17,Tahoma,None,John C. Pace Library Tour: The American Presidents	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
148,Normal,7,Tahoma,None,VT Mobile Aerospace Engineering Tour (VT MAE)	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
149,Normal,15,Tahoma,None,Who Cares About Our World Series III	
150,Normal,1,Calibri,True,Science and Health
151,Normal,7,Tahoma,None,Bocce Ball for All	
151,Normal,7,Tahoma,None,Bocce Ball for All	
151,Normal,7,Tahoma,None,Bocce Ball for All	
151,Normal,7,Tahoma,None,Bocce Ball for All	
151,Normal,7,Tahoma,None,Bocce Ball for All	
151,Normal,7,Tahoma,None,Bocce Ball for All	
151,Normal,7,Tahoma,None,Bocce Ball for All	
152,Normal,6,Tahoma,None,Creating a Disaster Resilient Community	
152,Normal,6,Tahoma,None,Creating a Disaster Resilient Community	
152,Normal,6,Tahoma,None,Creating a Disaster Resilient Community	
152,Normal,6,Tahoma,None,Creating a Disaster Resilient Community	
152,Normal,6,Tahoma,None,Creating a Disaster Resilient Community	
152,Normal,6,Tahoma,None,Creating a Disaster Resilient Community	
153,Normal,1,Tahoma,None,Increasing Social Comfort and Encouraging
154,Normal,4,Tahoma,None,Social Connectedness	
154,Normal,4,Tahoma,None,Social Connectedness	
154,Normal,4,Tahoma,None,Social Connectedness	
154,Normal,4,Tahoma,None,Social Connectedness	
155,Normal,1,Tahoma,None,It’s a bird… it’s a plane… it’s a UAV! The Use of Drones
156,Normal,4,Tahoma,None,in Archaeology	
156,Normal,4,Tahoma,None,in Archaeology	
156,Normal,4,Tahoma,None,in Archaeology	
156,Normal,4,Tahoma,None,in Archaeology	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
157,Normal,11,Tahoma,None,Lakeview Center Mobile Response Team	
158,Normal,6,Tahoma,None,Seminar about Tinnitus with Audiologist Mindy Stejskal	
158,Normal,6,Tahoma,None,Seminar about Tinnitus with Audiologist Mindy Stejskal	
158,Normal,6,Tahoma,None,Seminar about Tinnitus with Audiologist Mindy Stejskal	
158,Normal,6,Tahoma,None,Seminar about Tinnitus with Audiologist Mindy Stejskal	
158,Normal,6,Tahoma,None,Seminar about Tinnitus with Audiologist Mindy Stejskal	
158,Normal,6,Tahoma,None,Seminar about Tinnitus with Audiologist Mindy Stejskal	
159,Normal,1,Tahoma,None,SHINE - Senior Medicare Patrol: Answers to all
160,Normal,4,Tahoma,None,things Medicare	
160,Normal,4,Tahoma,None,things Medicare	
160,Normal,4,Tahoma,None,things Medicare	
160,Normal,4,Tahoma,None,things Medicare	
161,Normal,4,Tahoma,None,Simple and Effective Art of EFT — Emotional Freedom Technique/Tapping	
161,Normal,4,Tahoma,None,Simple and Effective Art of EFT — Emotional Freedom Technique/Tapping	
161,Normal,4,Tahoma,None,Simple and Effective Art of EFT — Emotional Freedom Technique/Tapping	
161,Normal,4,Tahoma,None,Simple and Effective Art of EFT — Emotional Freedom Technique/Tapping	
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
162,Normal,14,Tahoma,None,"Sleep, Health and the Rhythm of Life	"
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
163,Normal,8,Tahoma,None,Strength Training for Seniors	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
164,Normal,9,Tahoma,None,Tick Tock Turn Back the Clock	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
165,Normal,23,Tahoma,None,What To Do When The Aging Process Knocks On The Door	
166,Normal,1,Calibri,True,Directions to classes — see Page 30.
167,Normal,1,Calibri,True,Mondays
168,Normal,2,Calibri,True,New! Calvert’s in the Heights
168,Normal,2,Calibri,True,New! Calvert’s in the Heights
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
169,Body Text,9,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather"
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
170,Body Text,27,,None,in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business.
