number,style,runs,font,bold,text
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
169,Body Text,37,,None,"Scott Calvert, owner of Calvert’s and native of Pensacola, will talk with us about his career in the food industry and the history of his new restaurant. We will gather in a private room and during the (Dutch-treat) lunch will have plenty of time to chat and enjoy one another. Consult the menu online and look at the British offerings as well as other choices. Coffee and tea will be provided by Calvert’s. There is plenty of parking in the restaurant lot and tons of space inside so let’s get together for this fall restaurant class and support a new Pensacola business."
170,Normal,5,Calibri,True,26-Aug | Mon 10:15 AM - 12:00 PM | $
170,Normal,5,Calibri,True,26-Aug | Mon 10:15 AM - 12:00 PM | $
170,Normal,5,Calibri,True,26-Aug | Mon 10:15 AM - 12:00 PM | $
170,Normal,5,Calibri,True,26-Aug | Mon 10:15 AM - 12:00 PM | $
170,Normal,5,Calibri,True,26-Aug | Mon 10:15 AM - 12:00 PM | $
171,Normal,1,Tahoma,None,Instructor: Scott Calvert Calvert’s in the Heights
172,Normal,1,Calibri,True,Conversation with
173,Normal,1,Calibri,True,Mayor Grover Robinson and City Hall Tour
174,Body Text,1,,None,"We have the opportunity to tour Pensacola’s City Hall and to meet with the Mayor of Pensacola, Grover Robinson. At 10:30 a.m. we will have a Meet and Greet with the mayor. Afterward, the class will take a guided tour throughout City Hall including the City Council Chambers and up"
175,Body Text,3,,None,to the 7th floor. We will meet at Hagler-Mason Conference Room on the 2nd floor of City Hall.
175,Body Text,3,,None,to the 7th floor. We will meet at Hagler-Mason Conference Room on the 2nd floor of City Hall.
175,Body Text,3,,None,to the 7th floor. We will meet at Hagler-Mason Conference Room on the 2nd floor of City Hall.
176,Normal,2,Calibri,True,Quina House Museum and Lunch*
176,Normal,2,Calibri,True,Quina House Museum and Lunch*
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
177,Body Text,17,,None,"The Quina House has withstood battles, fires, fierce storms and former neglect. The one-and-a-half story structure is the oldest surviving home in Pensacola still on its original site. Ed Muller, President of the Pensacola Historic Preservation Society, will present information about the house and its famous family. Lunch (included in class fee) will be provided by Cottage Café. Due to limited seating, we will have  a repeat class on October 28. Space is still limited so register soon!"
